standort,zielcluster,referenzpaar,gewichtungsverfahren,log_transferfehler_kombiniert
Paderborn,PA-07,PA-01--PA-03,Wald + Wind,0.0338764880402381
Paderborn,PA-07,PA-01--PA-03,Vollstaendig,0.0289595277539256
Paderborn,PA-07,PA-01--PA-04,Gleichgewichtung,0.0493949638609623
Paderborn,PA-07,PA-01--PA-04,1/d^2,0.0704024678451136
Paderborn,PA-07,PA-01--PA-04,Wald + Wind,0.0652848121111104
Paderborn,PA-07,PA-01--PA-04,Vollstaendig,0.0540844268281202
Paderborn,PA-07,PA-01--PA-05,Gleichgewichtung,0.0307325429051542
Paderborn,PA-07,PA-01--PA-05,1/d^2,0.0469369549065704
Paderborn,PA-07,PA-01--PA-05,Wald + Wind,0.0441363383737671
Paderborn,PA-07,PA-01--PA-05,Vollstaendig,0.0353253568822896
Paderborn,PA-07,PA-01--PA-06,Gleichgewichtung,-0.0236766734930702
Paderborn,PA-07,PA-01--PA-06,1/d^2,-0.0574044690397955
Paderborn,PA-07,PA-01--PA-06,Wald + Wind,-0.0501863444514001
Paderborn,PA-07,PA-01--PA-06,Vollstaendig,-0.0319431999162666
Paderborn,PA-07,PA-01--PA-08,Gleichgewichtung,0.0231189510997283
Paderborn,PA-07,PA-01--PA-08,1/d^2,0.0331150439029904
Paderborn,PA-07,PA-01--PA-08,Wald + Wind,0.0305068743739919
Paderborn,PA-07,PA-01--PA-08,Vollstaendig,0.025791624082101
Paderborn,PA-07,PA-01--PA-09,Gleichgewichtung,-0.0430524636809111
Paderborn,PA-07,PA-01--PA-09,1/d^2,-0.0605019602115182
Paderborn,PA-07,PA-01--PA-09,Wald + Wind,-0.0826339059589756
Paderborn,PA-07,PA-01--PA-09,Vollstaendig,-0.0571443940430842
Paderborn,PA-07,PA-01--PA-10,Gleichgewichtung,-0.0297818208064731
Paderborn,PA-07,PA-01--PA-10,1/d^2,-0.0618941023744189
Paderborn,PA-07,PA-01--PA-10,Wald + Wind,-0.0522497483769014
Paderborn,PA-07,PA-01--PA-10,Vollstaendig,-0.0377422517383915
Paderborn,PA-07,PA-01--PA-11,Gleichgewichtung,0.018674812119421
Paderborn,PA-07,PA-01--PA-11,1/d^2,0.0212306471056649
Paderborn,PA-07,PA-01--PA-11,Wald + Wind,0.0224473129854129
Paderborn,PA-07,PA-01--PA-11,Vollstaendig,0.0198117607497623
Paderborn,PA-07,PA-01--PA-12,Gleichgewichtung,-0.0477896396661394
Paderborn,PA-07,PA-01--PA-12,1/d^2,-0.0678718211170811
Paderborn,PA-07,PA-01--PA-12,Wald + Wind,-0.0744368412957265
Paderborn,PA-07,PA-01--PA-12,Vollstaendig,-0.056604509435779
Paderborn,PA-07,PA-02--PA-03,Gleichgewichtung,0.0918011638430031
Paderborn,PA-07,PA-02--PA-03,1/d^2,0.0679285542409132
Paderborn,PA-07,PA-02--PA-03,Wald + Wind,0.0640408712227346
Paderborn,PA-07,PA-02--PA-03,Vollstaendig,0.0824275994449134
Paderborn,PA-07,PA-02--PA-04,Gleichgewichtung,0.1132774737463006
Paderborn,PA-07,PA-02--PA-04,1/d^2,0.0959259234093722
Paderborn,PA-07,PA-02--PA-04,Wald + Wind,0.1005826522885358
Paderborn,PA-07,PA-02--PA-04,Vollstaendig,0.1094605911612041
Paderborn,PA-07,PA-02--PA-05,Gleichgewichtung,0.0957801379291578
Paderborn,PA-07,PA-02--PA-05,1/d^2,0.0526096685917328
Paderborn,PA-07,PA-02--PA-05,Wald + Wind,0.0603437902085519
Paderborn,PA-07,PA-02--PA-05,Vollstaendig,0.083628744331847
Paderborn,PA-07,PA-02--PA-06,Gleichgewichtung,0.0448862037296245
Paderborn,PA-07,PA-02--PA-06,1/d^2,-0.0508178913798689
Paderborn,PA-07,PA-02--PA-06,Wald + Wind,-0.0296529512593825
Paderborn,PA-07,PA-02--PA-06,Vollstaendig,0.0215725402419566
Paderborn,PA-07,PA-02--PA-08,Gleichgewichtung,0.0886477424635735
Paderborn,PA-07,PA-02--PA-08,1/d^2,0.0356495964400449
Paderborn,PA-07,PA-02--PA-08,Wald + Wind,0.0496787624623027
Paderborn,PA-07,PA-02--PA-08,Vollstaendig,0.0745368967867128
Paderborn,PA-07,PA-02--PA-09,Gleichgewichtung,0.0268060349078196
Paderborn,PA-07,PA-02--PA-09,1/d^2,-0.0151888070652361
Paderborn,PA-07,PA-02--PA-09,Wald + Wind,-0.0593569099143274
Paderborn,PA-07,PA-02--PA-09,Vollstaendig,-0.003906457321006
Paderborn,PA-07,PA-02--PA-10,Gleichgewichtung,0.0391867706942059
Paderborn,PA-07,PA-02--PA-10,1/d^2,-0.0444216486006298
Paderborn,PA-07,PA-02--PA-10,Wald + Wind,-0.0180982677272848
Paderborn,PA-07,PA-02--PA-10,Vollstaendig,0.0187363987903675
Paderborn,PA-07,PA-02--PA-11,Gleichgewichtung,0.0844860733627293
Paderborn,PA-07,PA-02--PA-11,1/d^2,0.0576591406738854
Paderborn,PA-07,PA-02--PA-11,Wald + Wind,0.0473140747750932
Paderborn,PA-07,PA-02--PA-11,Vollstaendig,0.0731954966526108
Paderborn,PA-07,PA-02--PA-12,Gleichgewichtung,0.0223892032219855
Paderborn,PA-07,PA-02--PA-12,1/d^2,-0.02355966859824
Paderborn,PA-07,PA-02--PA-12,Wald + Wind,-0.0332336302124145
Paderborn,PA-07,PA-02--PA-12,Vollstaendig,0.0037222895920602
Paderborn,PA-07,PA-03--PA-04,Gleichgewichtung,0.0627893714839723
Paderborn,PA-07,PA-03--PA-04,1/d^2,0.0673528324287913
Paderborn,PA-07,PA-03--PA-04,Wald + Wind,0.0600155664271497
Paderborn,PA-07,PA-03--PA-04,Vollstaendig,0.0616572952030465
Paderborn,PA-07,PA-03--PA-05,Gleichgewichtung,0.0443775560042889
Paderborn,PA-07,PA-03--PA-05,1/d^2,0.0476472051096968
Paderborn,PA-07,PA-03--PA-05,Wald + Wind,0.0458693189857605
Paderborn,PA-07,PA-03--PA-05,Vollstaendig,0.0447129174220295
Paderborn,PA-07,PA-03--PA-06,Gleichgewichtung,-0.0092741463351798
Paderborn,PA-07,PA-03--PA-06,1/d^2,-0.0485500922052554
Paderborn,PA-07,PA-03--PA-06,Wald + Wind,-0.0233468895602328
Paderborn,PA-07,PA-03--PA-06,Vollstaendig,-0.0115669175736549
Paderborn,PA-07,PA-03--PA-08,Gleichgewichtung,0.0368675346259605
Paderborn,PA-07,PA-03--PA-08,1/d^2,0.0338694559765559
Paderborn,PA-07,PA-03--PA-08,Wald + Wind,0.0359513678656459
Paderborn,PA-07,PA-03--PA-08,Vollstaendig,0.0366023797966512
Paderborn,PA-07,PA-03--PA-09,Gleichgewichtung,-0.028370213726898
Paderborn,PA-07,PA-03--PA-09,1/d^2,-0.0175689098510582
Paderborn,PA-07,PA-03--PA-09,Wald + Wind,-0.0441906550269238
Paderborn,PA-07,PA-03--PA-09,Vollstaendig,-0.0332067918233277
Paderborn,PA-07,PA-03--PA-10,Gleichgewichtung,-0.0152917310762633
Paderborn,PA-07,PA-03--PA-10,1/d^2,-0.0402588405095595
Paderborn,PA-07,PA-03--PA-10,Wald + Wind,-0.0133716707246771
Paderborn,PA-07,PA-03--PA-10,Vollstaendig,-0.0155067437216348
Paderborn,PA-07,PA-03--PA-11,Gleichgewichtung,0.0324842113478922
Paderborn,PA-07,PA-03--PA-11,1/d^2,0.0326089947474256
Paderborn,PA-07,PA-03--PA-11,Wald + Wind,0.0314876436440907
Paderborn,PA-07,PA-03--PA-11,Vollstaendig,0.0324196217955502
Paderborn,PA-07,PA-03--PA-12,Gleichgewichtung,-0.0330381840121026
Paderborn,PA-07,PA-03--PA-12,1/d^2,-0.0228741606369326
Paderborn,PA-07,PA-03--PA-12,Wald + Wind,-0.0217764185436138
Paderborn,PA-07,PA-03--PA-12,Vollstaendig,-0.0300390882494951
Paderborn,PA-07,PA-04--PA-05,Gleichgewichtung,0.0668852340238574
Paderborn,PA-07,PA-04--PA-05,1/d^2,0.0542836325162908
Paderborn,PA-07,PA-04--PA-05,Wald + Wind,0.0584803593150056
Paderborn,PA-07,PA-04--PA-05,Vollstaendig,0.0645144373723938
Paderborn,PA-07,PA-04--PA-06,Gleichgewichtung,0.0144594796997605
Paderborn,PA-07,PA-04--PA-06,1/d^2,-0.0346728720802131
Paderborn,PA-07,PA-04--PA-06,Wald + Wind,-0.0141374195815832
Paderborn,PA-07,PA-04--PA-06,Vollstaendig,0.0074608072661209
Paderborn,PA-07,PA-04--PA-08,Gleichgewichtung,0.0595429728419133
Paderborn,PA-07,PA-04--PA-08,1/d^2,0.0374194034568156
Paderborn,PA-07,PA-04--PA-08,Wald + Wind,0.0495820129754875
Paderborn,PA-07,PA-04--PA-08,Vollstaendig,0.0562049212805417
Paderborn,PA-07,PA-04--PA-09,Gleichgewichtung,-0.0041845031894274
Paderborn,PA-07,PA-04--PA-09,1/d^2,0.0276172375915345
Paderborn,PA-07,PA-04--PA-09,Wald + Wind,-0.0359803698236128
Paderborn,PA-07,PA-04--PA-09,Vollstaendig,-0.0152587386477224
Paderborn,PA-07,PA-04--PA-10,Gleichgewichtung,0.008583448073509
Paderborn,PA-07,PA-04--PA-10,1/d^2,-0.0114108605722419
Paderborn,PA-07,PA-04--PA-10,Wald + Wind,0.0013704100810345
Paderborn,PA-07,PA-04--PA-10,Vollstaendig,0.0042615275897556
Paderborn,PA-07,PA-04--PA-11,Gleichgewichtung,0.0552581357623067
Paderborn,PA-07,PA-04--PA-11,1/d^2,0.0618554740959072
Paderborn,PA-07,PA-04--PA-11,Wald + Wind,0.0477478837175344
Paderborn,PA-07,PA-04--PA-11,Vollstaendig,0.0534834086984799
Paderborn,PA-07,PA-04--PA-12,Gleichgewichtung,-0.0087406751198707
Paderborn,PA-07,PA-04--PA-12,1/d^2,0.0231418901530396
Paderborn,PA-07,PA-04--PA-12,Wald + Wind,-0.0062317059906609
Paderborn,PA-07,PA-04--PA-12,Vollstaendig,-0.0098324333011573
Paderborn,PA-07,PA-05--PA-06,Gleichgewichtung,-0.0048728987415166
Paderborn,PA-07,PA-05--PA-06,1/d^2,-0.001649321981906
Paderborn,PA-07,PA-05--PA-06,Wald + Wind,7.596596909642275e-05
Paderborn,PA-07,PA-05--PA-06,Vollstaendig,-0.0029433939421929
Paderborn,PA-07,PA-05--PA-08,Gleichgewichtung,0.0410707317680706
Paderborn,PA-07,PA-05--PA-08,1/d^2,0.0380989255779609
Paderborn,PA-07,PA-05--PA-08,Wald + Wind,0.0417514388100283
Paderborn,PA-07,PA-05--PA-08,Vollstaendig,0.0410747208963181
Paderborn,PA-07,PA-05--PA-09,Gleichgewichtung,-0.0238843020435013
Paderborn,PA-07,PA-05--PA-09,1/d^2,0.0370369494303266
Paderborn,PA-07,PA-05--PA-09,Wald + Wind,-0.0128593099468628
Paderborn,PA-07,PA-05--PA-09,Vollstaendig,-0.0229600652561212
Paderborn,PA-07,PA-05--PA-10,Gleichgewichtung,-0.0108639774792396
Paderborn,PA-07,PA-05--PA-10,1/d^2,0.0211200086796701
Paderborn,PA-07,PA-05--PA-10,Wald + Wind,0.0124984492578658
Paderborn,PA-07,PA-05--PA-10,Vollstaendig,-0.0061927922851334
Paderborn,PA-07,PA-05--PA-11,Gleichgewichtung,0.0367058339798358
Paderborn,PA-07,PA-05--PA-11,1/d^2,0.046068515003497
Paderborn,PA-07,PA-05--PA-11,Wald + Wind,0.0395529580600815
Paderborn,PA-07,PA-05--PA-11,Vollstaendig,0.037562439568264
Paderborn,PA-07,PA-05--PA-12,Gleichgewichtung,-0.0285313305027245
Paderborn,PA-07,PA-05--PA-12,1/d^2,0.0358867882536415
Paderborn,PA-07,PA-05--PA-12,Wald + Wind,0.0092548777134553
Paderborn,PA-07,PA-05--PA-12,Vollstaendig,-0.0190102448777337
Paderborn,PA-07,PA-06--PA-08,Gleichgewichtung,-0.0127635513002968
Paderborn,PA-07,PA-06--PA-08,1/d^2,0.0080498635302
Paderborn,PA-07,PA-06--PA-08,Wald + Wind,-0.0127780410193067
Paderborn,PA-07,PA-06--PA-08,Vollstaendig,-0.011122199417971
Paderborn,PA-07,PA-06--PA-09,Gleichgewichtung,-0.0814373830668098
Paderborn,PA-07,PA-06--PA-09,1/d^2,-0.0649526148220473
Paderborn,PA-07,PA-06--PA-09,Wald + Wind,-0.0802601520307283
Paderborn,PA-07,PA-06--PA-09,Vollstaendig,-0.081902989905822
Paderborn,PA-07,PA-06--PA-10,Gleichgewichtung,-0.0676510083520191
Paderborn,PA-07,PA-06--PA-10,1/d^2,-0.0645563167215088
Paderborn,PA-07,PA-06--PA-10,Wald + Wind,-0.0657039189648033
Paderborn,PA-07,PA-06--PA-10,Vollstaendig,-0.0673877093143024
Paderborn,PA-07,PA-06--PA-11,Gleichgewichtung,-0.0173704272286987
Paderborn,PA-07,PA-06--PA-11,1/d^2,-0.0508682875577448
Paderborn,PA-07,PA-06--PA-11,Wald + Wind,-0.0239348588371184
Paderborn,PA-07,PA-06--PA-11,Vollstaendig,-0.0189548712310987
Paderborn,PA-07,PA-06--PA-12,Gleichgewichtung,-0.0863603871643182
Paderborn,PA-07,PA-06--PA-12,1/d^2,-0.0659929706092664
Paderborn,PA-07,PA-06--PA-12,Wald + Wind,-0.0760667558598689
Paderborn,PA-07,PA-06--PA-12,Vollstaendig,-0.084218042821689
Paderborn,PA-07,PA-08--PA-09,Gleichgewichtung,-0.0319270126774543
Paderborn,PA-07,PA-08--PA-09,1/d^2,0.0288068855705435
Paderborn,PA-07,PA-08--PA-09,Wald + Wind,-0.0280354445624557
Paderborn,PA-07,PA-08--PA-09,Vollstaendig,-0.0311305417193729
Paderborn,PA-07,PA-08--PA-10,Gleichgewichtung,-0.0188022341470467
Paderborn,PA-07,PA-08--PA-10,1/d^2,0.0215094042524918
Paderborn,PA-07,PA-08--PA-10,Wald + Wind,-0.0024855998479442
Paderborn,PA-07,PA-08--PA-10,Vollstaendig,-0.0147290971384302
Paderborn,PA-07,PA-08--PA-11,Gleichgewichtung,0.0291377568304416
Paderborn,PA-07,PA-08--PA-11,1/d^2,0.0331100333390921
Paderborn,PA-07,PA-08--PA-11,Wald + Wind,0.029807061929912
Paderborn,PA-07,PA-08--PA-11,Vollstaendig,0.0294524215465628
Paderborn,PA-07,PA-08--PA-12,Gleichgewichtung,-0.0366116545760033
Paderborn,PA-07,PA-08--PA-12,1/d^2,0.0282909813357801
Paderborn,PA-07,PA-08--PA-12,Wald + Wind,-0.0074196119512268
Paderborn,PA-07,PA-08--PA-12,Vollstaendig,-0.0280112530654231
Paderborn,PA-07,PA-09--PA-10,Gleichgewichtung,-0.0879067279884034
Paderborn,PA-07,PA-09--PA-10,1/d^2,-0.0802660008821274
Paderborn,PA-07,PA-09--PA-10,Wald + Wind,-0.0914477301404832
Paderborn,PA-07,PA-09--PA-10,Vollstaendig,-0.0888046804953936
Paderborn,PA-07,PA-09--PA-11,Gleichgewichtung,-0.0366232332586003
Paderborn,PA-07,PA-09--PA-11,1/d^2,-0.0279784656415077
Paderborn,PA-07,PA-09--PA-11,Wald + Wind,-0.0426577590349884
Paderborn,PA-07,PA-09--PA-11,Vollstaendig,-0.0404056099740019
Paderborn,PA-07,PA-09--PA-12,Gleichgewichtung,-0.1070026213938807
Paderborn,PA-07,PA-09--PA-12,1/d^2,-0.1070981486011063
Paderborn,PA-07,PA-09--PA-12,Wald + Wind,-0.1051984264115919
Paderborn,PA-07,PA-09--PA-12,Vollstaendig,-0.1064624956950953
Paderborn,PA-07,PA-10--PA-11,Gleichgewichtung,-0.0234370784680858
Paderborn,PA-07,PA-10--PA-11,1/d^2,-0.045649425266517
Paderborn,PA-07,PA-10--PA-11,Wald + Wind,-0.0154871223676237
Paderborn,PA-07,PA-10--PA-11,Vollstaendig,-0.0232110037877331
Paderborn,PA-07,PA-10--PA-12,Gleichgewichtung,-0.092861763231581
Paderborn,PA-07,PA-10--PA-12,1/d^2,-0.0827327396550684
Paderborn,PA-07,PA-10--PA-12,Wald + Wind,-0.0906598978253079
Paderborn,PA-07,PA-10--PA-12,Vollstaendig,-0.0920390907691881
Paderborn,PA-07,PA-11--PA-12,Gleichgewichtung,-0.0413299789860527
Paderborn,PA-07,PA-11--PA-12,1/d^2,-0.0332654546803464
Paderborn,PA-07,PA-11--PA-12,Wald + Wind,-0.0228858505848397
Paderborn,PA-07,PA-11--PA-12,Vollstaendig,-0.0380667246014418
Paderborn,PA-08,PA-01--PA-02,Gleichgewichtung,0.0452565304598119
Paderborn,PA-08,PA-01--PA-02,1/d^2,0.0441530690215538
Paderborn,PA-08,PA-01--PA-02,Wald + Wind,0.0318342335011645
Paderborn,PA-08,PA-01--PA-02,Vollstaendig,0.0454412033670064
Paderborn,PA-08,PA-01--PA-03,Gleichgewichtung,-0.0070501669648115
Paderborn,PA-08,PA-01--PA-03,1/d^2,-0.0002071799360314
Paderborn,PA-08,PA-01--PA-03,Wald + Wind,0.0008339048523491
Paderborn,PA-08,PA-01--PA-03,Vollstaendig,-0.0036644381517511
Paderborn,PA-08,PA-01--PA-04,Gleichgewichtung,0.015859222852092
Paderborn,PA-08,PA-01--PA-04,1/d^2,0.0360846078215094
Paderborn,PA-08,PA-01--PA-04,Wald + Wind,0.0300460783671832
Paderborn,PA-08,PA-01--PA-04,Vollstaendig,0.0202794325528423
Paderborn,PA-08,PA-01--PA-05,Gleichgewichtung,-0.0028031981037156
Paderborn,PA-08,PA-01--PA-05,1/d^2,0.0131087465601195
Paderborn,PA-08,PA-01--PA-05,Wald + Wind,0.0086132715278279
Paderborn,PA-08,PA-01--PA-05,Vollstaendig,0.0014795319081268
Paderborn,PA-08,PA-01--PA-06,Gleichgewichtung,-0.0572124145019404
Paderborn,PA-08,PA-01--PA-06,1/d^2,-0.0851302903182095
Paderborn,PA-08,PA-01--PA-06,Wald + Wind,-0.0837844048597217
Paderborn,PA-08,PA-01--PA-06,Vollstaendig,-0.0653737210484187
Paderborn,PA-08,PA-01--PA-07,Gleichgewichtung,-0.0272196655076975
Paderborn,PA-08,PA-01--PA-07,1/d^2,-0.0332689882471351
Paderborn,PA-08,PA-01--PA-07,Wald + Wind,-0.031519439600095
Paderborn,PA-08,PA-01--PA-07,Vollstaendig,-0.028972861289193
Paderborn,PA-08,PA-01--PA-09,Gleichgewichtung,-0.0765882046897812
Paderborn,PA-08,PA-01--PA-09,1/d^2,-0.0840042890182841
Paderborn,PA-08,PA-01--PA-09,Wald + Wind,-0.1117541743099648
Paderborn,PA-08,PA-01--PA-09,Vollstaendig,-0.0918172140873723
Paderborn,PA-08,PA-01--PA-10,Gleichgewichtung,-0.0633175618153431
Paderborn,PA-08,PA-01--PA-10,1/d^2,-0.0890032597235888
Paderborn,PA-08,PA-01--PA-10,Wald + Wind,-0.090005618113462
Paderborn,PA-08,PA-01--PA-10,Vollstaendig,-0.0726321335097439
Paderborn,PA-08,PA-01--PA-11,Gleichgewichtung,-0.0148609288894488
Paderborn,PA-08,PA-01--PA-11,1/d^2,-0.0129909446246621
Paderborn,PA-08,PA-01--PA-11,Wald + Wind,-0.0112891386829647
Paderborn,PA-08,PA-01--PA-11,Vollstaendig,-0.0134848357160248
Paderborn,PA-08,PA-01--PA-12,Gleichgewichtung,-0.0813253806750093
Paderborn,PA-08,PA-01--PA-12,1/d^2,-0.0935338302071562
Paderborn,PA-08,PA-01--PA-12,Wald + Wind,-0.1014125425675541
Paderborn,PA-08,PA-01--PA-12,Vollstaendig,-0.0919528680678477
Paderborn,PA-08,PA-02--PA-03,Gleichgewichtung,0.058265422834133
Paderborn,PA-08,PA-02--PA-03,1/d^2,0.0322489377429833
Paderborn,PA-08,PA-02--PA-03,Wald + Wind,0.0224996942260815
Paderborn,PA-08,PA-02--PA-03,Vollstaendig,0.0459611902394639
Paderborn,PA-08,PA-02--PA-04,Gleichgewichtung,0.0797417327374306
Paderborn,PA-08,PA-02--PA-04,1/d^2,0.0634600636912004
Paderborn,PA-08,PA-02--PA-04,Wald + Wind,0.0640110706003391
Paderborn,PA-08,PA-02--PA-04,Vollstaendig,0.0763843324100779
Paderborn,PA-08,PA-02--PA-05,Gleichgewichtung,0.0622443969202878
Paderborn,PA-08,PA-02--PA-05,1/d^2,0.0200457693997714
Paderborn,PA-08,PA-02--PA-05,Wald + Wind,0.0271523138620572
Paderborn,PA-08,PA-02--PA-05,Vollstaendig,0.0512959369472994
Paderborn,PA-08,PA-02--PA-06,Gleichgewichtung,0.0113504627207546
Paderborn,PA-08,PA-02--PA-06,1/d^2,-0.0675449068441941
Paderborn,PA-08,PA-02--PA-06,Wald + Wind,-0.0726741277933679
Paderborn,PA-08,PA-02--PA-06,Vollstaendig,-0.0107883593599965
Paderborn,PA-08,PA-02--PA-07,Gleichgewichtung,0.0393833245022862
Paderborn,PA-08,PA-02--PA-07,1/d^2,-0.0304610278409951
Paderborn,PA-08,PA-02--PA-07,Wald + Wind,-0.0169633181064192
Paderborn,PA-08,PA-02--PA-07,Vollstaendig,0.0198154910151266
Paderborn,PA-08,PA-02--PA-09,Gleichgewichtung,-0.0067297061010504
Paderborn,PA-08,PA-02--PA-09,1/d^2,-0.0245309260260463
Paderborn,PA-08,PA-02--PA-09,Wald + Wind,-0.0979287740358879
Paderborn,PA-08,PA-02--PA-09,Vollstaendig,-0.0388303735298481
Paderborn,PA-08,PA-02--PA-10,Gleichgewichtung,0.0056510296853359
Paderborn,PA-08,PA-02--PA-10,1/d^2,-0.0603932410688612
Paderborn,PA-08,PA-02--PA-10,Wald + Wind,-0.0751063457042328
Paderborn,PA-08,PA-02--PA-10,Vollstaendig,-0.0172424994547334
Paderborn,PA-08,PA-02--PA-11,Gleichgewichtung,0.0509503323538592
Paderborn,PA-08,PA-02--PA-11,1/d^2,0.0319648481655522
Paderborn,PA-08,PA-02--PA-11,Wald + Wind,0.0088324004827086
Paderborn,PA-08,PA-02--PA-11,Vollstaendig,0.0378490291076412
Paderborn,PA-08,PA-02--PA-12,Gleichgewichtung,-0.0111465377868845
Paderborn,PA-08,PA-02--PA-12,1/d^2,-0.0381075663644727
Paderborn,PA-08,PA-02--PA-12,Wald + Wind,-0.0754048013570927
Paderborn,PA-08,PA-02--PA-12,Vollstaendig,-0.0323833235663967
Paderborn,PA-08,PA-03--PA-04,Gleichgewichtung,0.029253630475102
Paderborn,PA-08,PA-03--PA-04,1/d^2,0.031358767093736
Paderborn,PA-08,PA-03--PA-04,Wald + Wind,0.0240874666835557
Paderborn,PA-08,PA-03--PA-04,Vollstaendig,0.0264105601653143
Paderborn,PA-08,PA-03--PA-05,Gleichgewichtung,0.0108418149954188
Paderborn,PA-08,PA-03--PA-05,1/d^2,0.0138042931535682
Paderborn,PA-08,PA-03--PA-05,Wald + Wind,0.0112707759623623
Paderborn,PA-08,PA-03--PA-05,Vollstaendig,0.0108104579648475
Paderborn,PA-08,PA-03--PA-06,Gleichgewichtung,-0.0428098873440499
Paderborn,PA-08,PA-03--PA-06,1/d^2,-0.062982107210625
Paderborn,PA-08,PA-03--PA-06,Wald + Wind,-0.0545354926705681
Paderborn,PA-08,PA-03--PA-06,Vollstaendig,-0.0414306662270218
Paderborn,PA-08,PA-03--PA-07,Gleichgewichtung,-0.0132397353970908
Paderborn,PA-08,PA-03--PA-07,1/d^2,-0.031067871572151
Paderborn,PA-08,PA-03--PA-07,Wald + Wind,-0.0168008554552933
Paderborn,PA-08,PA-03--PA-07,Vollstaendig,-0.0139386943862622
Paderborn,PA-08,PA-03--PA-09,Gleichgewichtung,-0.0619059547357681
Paderborn,PA-08,PA-03--PA-09,1/d^2,-0.0343394529999301
Paderborn,PA-08,PA-03--PA-09,Wald + Wind,-0.0651880353112974
Paderborn,PA-08,PA-03--PA-09,Vollstaendig,-0.0632964483571048
Paderborn,PA-08,PA-03--PA-10,Gleichgewichtung,-0.0488274720851332
Paderborn,PA-08,PA-03--PA-10,1/d^2,-0.0559533365124407
Paderborn,PA-08,PA-03--PA-10,Wald + Wind,-0.0518748403504145
Paderborn,PA-08,PA-03--PA-10,Vollstaendig,-0.0469252365080582
Paderborn,PA-08,PA-03--PA-11,Gleichgewichtung,-0.0010515296609775
Paderborn,PA-08,PA-03--PA-11,1/d^2,0.0006740225148104
Paderborn,PA-08,PA-03--PA-11,Wald + Wind,-0.0012431959666732
Paderborn,PA-08,PA-03--PA-11,Vollstaendig,-0.0008981926986137
Paderborn,PA-08,PA-03--PA-12,Gleichgewichtung,-0.0665739250209724
Paderborn,PA-08,PA-03--PA-12,1/d^2,-0.0414223107664246
Paderborn,PA-08,PA-03--PA-12,Wald + Wind,-0.0432032633157764
Paderborn,PA-08,PA-03--PA-12,Vollstaendig,-0.0605685837527725
Paderborn,PA-08,PA-04--PA-05,Gleichgewichtung,0.0333494930149874
Paderborn,PA-08,PA-04--PA-05,1/d^2,0.0212943289933016
Paderborn,PA-08,PA-04--PA-05,Wald + Wind,0.0274179020847714
Paderborn,PA-08,PA-04--PA-05,Vollstaendig,0.0311731766691099
Paderborn,PA-08,PA-04--PA-06,Gleichgewichtung,-0.0190762613091095
Paderborn,PA-08,PA-04--PA-06,1/d^2,-0.0420388528765051
Paderborn,PA-08,PA-04--PA-06,Wald + Wind,-0.0515061538609515
Paderborn,PA-08,PA-04--PA-06,Vollstaendig,-0.026412387721144
Paderborn,PA-08,PA-04--PA-07,Gleichgewichtung,0.0098102665813753
Paderborn,PA-08,PA-04--PA-07,1/d^2,-0.0271855836861064
Paderborn,PA-08,PA-04--PA-07,Wald + Wind,-0.0069380903155528
Paderborn,PA-08,PA-04--PA-07,Vollstaendig,0.0029527500705538
Paderborn,PA-08,PA-04--PA-09,Gleichgewichtung,-0.0377202441982975
Paderborn,PA-08,PA-04--PA-09,1/d^2,0.0051958101278175
Paderborn,PA-08,PA-04--PA-09,Wald + Wind,-0.0635627155986662
Paderborn,PA-08,PA-04--PA-09,Vollstaendig,-0.0514396612976694
Paderborn,PA-08,PA-04--PA-10,Gleichgewichtung,-0.024952292935361
Paderborn,PA-08,PA-04--PA-10,1/d^2,-0.0273757457312164
Paderborn,PA-08,PA-04--PA-10,Wald + Wind,-0.0474425414102164
Paderborn,PA-08,PA-04--PA-10,Vollstaendig,-0.0324388503495031
Paderborn,PA-08,PA-04--PA-11,Gleichgewichtung,0.0217223947534369
Paderborn,PA-08,PA-04--PA-11,1/d^2,0.031034391967642
Paderborn,PA-08,PA-04--PA-11,Wald + Wind,0.0140565357662863
Paderborn,PA-08,PA-04--PA-11,Vollstaendig,0.0184845057999681
Paderborn,PA-08,PA-04--PA-12,Gleichgewichtung,-0.0422764161287407
Paderborn,PA-08,PA-04--PA-12,1/d^2,-0.0022188860235412
Paderborn,PA-08,PA-04--PA-12,Wald + Wind,-0.0337833825314528
Paderborn,PA-08,PA-04--PA-12,Vollstaendig,-0.0470229790859103
Paderborn,PA-08,PA-05--PA-06,Gleichgewichtung,-0.0384086397503867
Paderborn,PA-08,PA-05--PA-06,1/d^2,-0.0146376168567818
Paderborn,PA-08,PA-05--PA-06,Wald + Wind,-0.0455867493411965
Paderborn,PA-08,PA-05--PA-06,Vollstaendig,-0.0373269540735401
Paderborn,PA-08,PA-05--PA-07,Gleichgewichtung,-0.0089664543711224
Paderborn,PA-08,PA-05--PA-07,1/d^2,-0.0199918729460856
Paderborn,PA-08,PA-05--PA-07,Wald + Wind,-0.0108047295696004
Paderborn,PA-08,PA-05--PA-07,Vollstaendig,-0.0099927817416055
Paderborn,PA-08,PA-05--PA-09,Gleichgewichtung,-0.0574200430523712
Paderborn,PA-08,PA-05--PA-09,1/d^2,0.0053578279862314
Paderborn,PA-08,PA-05--PA-09,Wald + Wind,-0.0531677940576858
Paderborn,PA-08,PA-05--PA-09,Vollstaendig,-0.0594562229875989
